text,isHate,original_language,confidence
The best we thing we can do is Sterilize these women and try to save the children.,1,eng,0.6
Robert nunca se ha retrasado a una reunión.,0,spa,0.0
I’m very sad about this fucking situation with all this muslims,1,eng,0.6
मैं हैरान था कि वह सवाल का जवाब नहीं दे पाई।,0,hin,0.0
ஒரு சதுரத்திற்கு நான்கு சமமான பக்கங்கள் உள்ளன,0,tam,0.0
Era un conejo malo.,0,spa,0.0
“她喜欢音乐。”“我也是。”,0,cmn,0.0
"You guys I fell so bad, I hope this don’t happen again. Im a Islam",1,eng,0.6
He mirado la tele esta mañana.,0,spa,0.0
他长大了会成为一名医生。,0,cmn,0.0
"Perdone que le moleste, ¿le importaría indicarme el camino hasta la estación?",0,spa,0.0
Eso fue probablemente lo que influenció su decisión.,0,spa,0.0
Me gusta mucho.,0,spa,0.0
கற்றதனால் ஆய பயனென்கொல் வாலறிவன் நற்றாள் தொழாஅர் எனின்.,0,tam,0.0
"Yo, if I’m going to hell for being homosexual, why did god make me like this?",1,eng,0.6
Tú me haces soñar.,0,spa,0.0
रेलगाड़ी में १५ डब्बे हैं।,0,hin,0.0
हमारी कल स्कूल की छुट्टी है।,0,hin,0.0
我感觉就像做梦一样。,0,cmn,0.0
Mis padres siguen discutiendo por estupideces. ¡Es tan molesto!,1,spa,0.6
No hay visiones verdaderas.,0,spa,0.0
我无法相信自己的眼睛。,0,cmn,0.0
Everyone hates you because you're gay,1,eng,0.6
Its a challenge can anyone do it in reality,0,eng,0.0
தூக்கத்திலிருந்து எழுவதற்கான நேரம் இது,0,tam,0.0
Ya son las once.,0,spa,0.0
¿Te gustaría beber algo?,0,spa,0.0
जैक घर पर एक बिल्ली और एक तोता रखता है।,1,hin,0.5
நான் நடப்பேன்.,0,tam,0.0
"जो करना है करो, पर इस बात की चर्चा तो हो गी ही।",0,hin,0.0
Las despedidas siempre son tristes.,0,spa,0.0
"Generally speaking, most women are lazy and worthless not all, but most.",1,eng,0.9
पिछले कुछ सालों से मौसम बहुत अजीब है।,0,hin,0.0
No le conozco.,0,spa,0.0
நான் தூங்க விரும்புகிறேன்,0,tam,0.0
मछलियों को तैरना आता है।,0,hin,0.0
அது எங்களுடைய வீடு,0,tam,0.0
डॉक्टर ने उन्हें सिगरेट न पीने की सलह दी।,0,hin,0.0
Bro just delete yo shit off YouTube rn. Fuck outta here with yo clout chasing ass.,0,eng,0.0
我们看着这孩子玩耍。,0,cmn,0.0
"सुबह-शाम को ठंड हो जाती है, इसलिए मैं ढंग से कपड़े पहनना चाहती हूँ।",0,hin,0.0
जो अखबार में लिखा है वह सच है।,0,hin,0.0
Él devolvió al banco su deuda.,0,spa,0.0
Easter is the most silly holiday ever existed. It must be stopped. Shame shame shame,0,eng,0.3
我们去年遇到了赤字。,0,cmn,0.0
Ésta es la razón de que él lo hiciera.,0,spa,0.0
"सुनिए, आस-पास में कोई टॉयलेट है क्या?",0,hin,0.0
国际货币基金组织不考虑再借款给该国。,0,cmn,0.0
इस लेख की अंग्रेज़ी बहुत ही अच्छी है।,0,hin,0.0
今天是６月１８号，也是Muiriel的生日！,0,cmn,0.0
तुम परियों में विश्वास करती हो क्या?,0,hin,0.0
அவள் சிரித்தாள்,0,tam,0.0
एक बत्ती नहीं जल रही है। तुम ज़रा आकर देख सकते हो क्या?,0,hin,0.0
Por fin el autobús hizo una parada.,0,spa,0.0
मेरी उससे मुलाकात नहीं हुई है।,0,hin,0.0
Me gustaría estudiar en París.,0,spa,0.0
Esa casa se quemó por completo en un incendio.,1,spa,0.5
Eso va a costar 30 €.,0,spa,0.0
这是我见过最美的景色了。,0,cmn,0.0
அவள் பாட ஆரம்பித்தாள்,0,tam,0.0
उसकी छोटी बहन बहुत जानीमानी टीवी स्टार है।,0,hin,0.0
¡Eres un ángel!,0,spa,0.0
நீங்கள் எங்கே போகிறீர்கள்?,0,tam,0.0
நான் ஒரு விதமான மகிழ்ச்சியிலிருக்கிறேன்,0,tam,0.0
"No, no es mi nuevo novio.",0,spa,0.0
யானி அல்ஜீரியாவுக்கு குடிபெயர்ந்தார்.,0,tam,0.0
我已经吃饱了，谢谢。,0,cmn,0.3
ஏன் கோபமாக இருக்கிறாய்?,0,tam,0.0
आज एक अप्रैल है।,0,hin,0.0
मुझे रात को खाना खाने के बाद अपने भाई को उसके होमवर्क के साथ मदद करने की आदत है।,0,hin,0.3
La vista nocturna de Tokio es magnífica.,0,spa,0.0
தங்களுடைய தந்தையார் எப்படி இருக்கிறார்கள்?,0,tam,0.0
"मेरे लिए उससे ""ना"" कहना बहुत मुश्किल था।",0,hin,0.0
El bebé dejó de llorar.,0,spa,0.0
கல்யாணம் எப்பொழுது நடைப் பெற்றது,0,tam,0.0
银行对风险客户收取较高的贷款利息。,0,cmn,0.0
मानो कोई सपना सच आ गया हो।,0,hin,0.0
मुझे नहीं लगता कल बारिश होगी।,0,hin,0.0
他们在画展上授予了她一等奖。,0,cmn,0.0
这辆自行车需要修理。,0,cmn,0.0
En este jardín hay muchas rosas.,0,spa,0.0
Ogai是他最喜欢的作者。,0,cmn,0.0
那条新裙子让她很满意。,0,cmn,0.0
Mi padre acaba de volver a casa.,1,spa,0.5
न तो वन्य जीवों और न ही घरेलू जीवों को मृत्यु का पूर्वाभास होता है।,1,hin,0.5
"In my opinion, God loves us all for who we are, no matter your sexuality, gender, races, religions or anything.  your actions and personalities count.",1,eng,0.5
¿Dónde habías estado hasta ahora?,0,spa,0.0
Este sábado no pude salir de casa porque mi madre estaba enferma.,1,spa,0.5
Every female-dominated job: low skill; minimal education required; not much physical exertion; indoors; tightly controlled hours.,1,eng,0.6
हमे लोगों की पीठ के पीछे उनकी बुराई नहीं करनी चाहिए।,0,hin,0.0
那解释了为什么门是开着的。,0,cmn,0.0
You look like Sloth with deeper Down’s syndrome,0,eng,0.0
When your squad is complete shit in PUBG,0,eng,0.0
El Sr. Jones nació en los Estados Unidos.,0,spa,0.0
¿Quién no conoce este problema?,0,spa,0.0
爱尔兰和英格兰被海分割。,0,cmn,0.3
"Eso no es ninguna gran sorpresa, ¿o sí?",0,spa,0.0
Él levantó su casa sobre las rocas.,1,spa,0.5
When pain is a relief then something must be wrong,0,eng,0.0
Él es muy rápido corriendo.,0,spa,0.0
Shemales are paranormal creatures. We shouldn't let them be free. Neither be captured. Just dead and buried already,0,eng,0.0
मुझसे उसका अक्खड़पन झेला नहीं जाता।,0,hin,0.0
"Ahora tengo que marcharme, están llamando para mi vuelo.",0,spa,0.0
आज सुबह मौसम इतना खराब था कि मुझे टैक्सी लेनी पड़ी।,0,hin,0.0
They don't clean up the rubbish that they all throw on the floor the place looks a mess.,0,eng,0.0
அவனுக்கு உடல் நிலை சரியில்லாததனால் அவனால் வர இயலாது,0,tam,0.0
எனக்கு முன்னால் நட,0,tam,0.0
औरत ने कहा वह जगह उसकी है.,1,hin,0.6
我们应该告诉孩子怎么保护自己。,0,cmn,0.0
“你感觉怎么样？”他问。,0,cmn,0.0
அவள் இதை அவனுக்குக் கொடுத்தாள்,0,tam,0.0
ज़िन्दगी एक बहुत लम्बा सफ़र है।,0,hin,0.0
Hoy hace mucho calor.,0,spa,0.0
"They are violent fucking savages what the fuck did you think would happen? We wont be thrown around, this is our continent and our responsibility to preserve.",0,eng,0.0
Deport him in military aircraft and dump him back where he is originated from. Him and his family,0,eng,0.3
Quiero un caramelo.,0,spa,0.0
你的学校在这个城市吗？,0,cmn,0.3
They are laughing and their countries are poor evil murderes and all corrupted good job.,0,eng,0.19999999999999998
让我们别来，我们就更想来了。,0,cmn,0.0
"If white people are gone from this earth, we will go directly back to stone age. Not even kidding",0,eng,0.0
世界就是一个疯子的囚笼。,0,cmn,0.0
तुम खुलकर बात कर सके क्या?,0,hin,0.0
Nunca me gustó la biología.,0,spa,0.0
எலியைக் கொல்லாதே!,0,tam,0.0
东京是一个很大的城市。,0,cmn,0.0
La creatividad es un aspecto importante para el desarrollo del ser humano.,0,spa,0.0
lowlife black animals,0,eng,0.0
तुम्हें अपने बोलने पर ज़्यादा ध्यान करना चहिए।,0,hin,0.0
டோம் நாள் முழுதும் வேலை செய்துகொண்டிருக்கிறான்.,0,tam,0.0
आप थोड़ा धीरे बोल सकते हैं क्या?,0,hin,0.0
நான் தினமும் நன்றாக தூங்குகிறேன்.,0,tam,0.0
我不知道應該說什麼才好。,0,cmn,0.3
मैं आपसे प्यार करता हूँ।,0,hin,0.0
No quiero ir a la escuela.,0,spa,0.0
我正在大学里读经济。,0,cmn,0.0
"I feel like in an AI apocalypse the AI would kill all humans who couldn't serve their purpose, so disabled people like this one would probably go because they often can't work as effectively",1,eng,0.5
我要回房间了，在那儿我可以学习。,0,cmn,0.0
Eh... ¿Cómo está marchando eso?,0,spa,0.0
La imaginación afecta a todos los aspectos de nuestra vida.,0,spa,0.0
"Es bastante difícil dominar el francés en 2, 3 años.",0,spa,0.0
Me gusta la luz de las velas.,0,spa,0.0
¡Hay demasiadas cosas que hacer!,0,spa,0.0
"There is more history of men hitting women with no provocations. So, that is where the ""no hitting women"" comes from. Ijs...let's be real. However, I have never hit a man or kicked him in the balls. I'm from the school of ""you hit me, imma hit you back""! Man, woman, child you can get it. And trust ima TRY to hit you harder than you hit me bc, you dont want this smoke. However, I do not stand with women hitting men and not EXPECTING retaliation. That's wack. Put your grown panties on and take the consequences. Slaps, punches and especially ball kicking should only be used to get away from an attack, not a reason to prove your point or your emotions.  I dont think this is about equality bc men/women can be douches! This is about an equal response to a unprovoked attack against ANY GENDER.",1,eng,0.7666666666666666
