text,isHate,original_language,confidence,source
I'm glad Ari know to text me or get in contact with me cause I've been calling my bitch all day. I be worried.,1,eng,,davidson
तुम जब आना चाहते हो आना।,0,hin,0.0,
@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao,1,eng,,davidson
"RIGHT ""@Sotyannaxo: The same bitches saying ""positive vibes"" are the same bitches making fun of someone's weight.""",1,eng,,davidson
@Belbert11 @BuhrowAustin well looks like I'll be buying you two a big bitch box of Busch NA &#128129;,1,eng,,davidson
The guinea fowls are not what they seem.,0,eng,,davidson
@its_selenaaaa karma a bitch bruhh,1,eng,,davidson
If pussy lips could talk ill go down there like it's whispering,1,eng,,davidson
இதை உங்கள் பையில் வையுங்கள்.,0,tam,0.0,
I was damn near flossing with the bitch's tampon string. Awful &#8220;@TaeCocky: Have anything stopped you from eating pussy? If so what was it?&#8221;,1,eng,,davidson
国家不同，习俗各异。,0,cmn,0.0,
I bent yo bitch over that's why you mad these niggas broke that's why I laugh,1,eng,,davidson
Robert nunca se ha retrasado a una reunión.,0,spa,0.0,
RT @samAfuckingA: I wish I was a bird so I could constantly shit on the people I hate! :),1,eng,,davidson
"Nigga you made it RT @HtownsNuNu: Nigga we made it..&#128588;&#128588;""@viaNAWF: Best rider? That goes to a blaxican.""",1,eng,,davidson
Down syndrome? Problematic people must be dead,0,eng,0.0,
ये हमारी किताबें हैं।,0,hin,0.0,
RT @JesusIsAJerk: On my way to fuck your bitch. http://t.co/aNZngPNmLS,1,eng,,davidson
RT @antglizzygg: Tell your bitch that I'm that nigga now,1,eng,,davidson
"give them bitches good head, i can assure you they will be back ^_^ ; )",1,eng,,davidson
i just fell in love with a bitch with a stupid bootyyyyyy &#128553;&#128553;&#128553;&#128553;&#128540;&#128540;&#128540;&#128540;&#128525;&#128525;&#128525;&#128525;&#128536;&#128536;,1,eng,,davidson
"Let kids be kids for fucks sake ,",0,eng,0.0,
"&#8220;@Maxwell_Larsen: When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer",1,eng,,davidson
@ItsYOUR_man make me white trash cousin fucker,1,eng,,davidson
RT @JayIIuminati: Nothing will stop a hoe from going to the club. http://t.co/UciCSx5Vus,1,eng,,davidson
"""@ozzie_garza: @white_thunduh I'm about to cool faggot chill"" tf is cool nigga",1,eng,,davidson
them jants be clutch for bedtime tho &#128514;&#128557;,0,eng,,davidson
RT @BitchNiggaAlexx: Bitches be talking about they ride or die with every nigga they talk to. bitch you done died like 8 times already,1,eng,,davidson
"I heard rumors of a vile, hideous, traitorous bitch named Pelosi parading around w/ illegal aliens while Vets get the shaft. #bloodboiling",1,eng,,davidson
@buffprobzzz the dude took off running like a bitch!,1,eng,,davidson
हम यह फ़ैसला नहीं ले पा रहें हैं कि कॉलेज जाएं या न जाएं।,0,hin,0.0,
3 years today I was a fucking retard and fell in love. Why was I so stupid? Wish I was coldhearted. #neverlovingsomeoneagain #dontneedanyone,1,eng,,davidson
@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,0,eng,,davidson
Este book es excellent,0,spa,,synthetic_neutral
"I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care.",1,eng,,davidson
"&#8220;@lovelyatotheb: @1Bcarter would love the Parkside sport girls, dressed like Kobe all day everyday!&#8221; Let me see 1 of them hoes",1,eng,,davidson
तुम किस समय घर जाती हो?,1,hin,0.5,
"Quien ríe último, ríe mejor.",0,spa,0.0,
"@HopOnTheBeast i found her right here, good job unfollowing me btw faggot http://t.co/kD3iSeIoLd",1,eng,,davidson
everybody talking bout hoes fighting I'm lurking on some money&#128181;&#128179;&#128175;,1,eng,,davidson
I'm no man-hoe tho....,1,eng,,davidson
#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http://t.co/l73hiK0IZ8,0,eng,,davidson
@GirlThatsVonte lol nahh bitch dont put yo life on me ole cant drink water after 8 ass nigga #PissinInDaBedAssBoy,1,eng,,davidson
I like bitches with &#128184;,1,eng,,davidson
हम काम खतम करके घर लौट गए।,1,hin,0.5,
கேளுங்கள்.,0,tam,0.0,
"@NYRKelsMads @DArkMEATHOOK 
Dat colored guy be braisin",1,eng,,davidson
&#8220;@ericwooden21 I need ran theo and theo HOMIE rocking the cool&#8221; I need some free shit or some hoes,1,eng,,davidson
"Fuck that I got a curfew I break that bitch tho idgaf , she could fuss and curse at me when I get home lmfao",1,eng,,davidson
"@_tee13 @SoftestMuffin @TorahBlaze After you spread that filth of urs to that white dog, he &amp; the good ol boys were ltao on fuckin a monkey",1,eng,,davidson
"RT @RAYCHIELOVESU: No &#8220;@3rdeyechillin: That really happens ?

""@opnminds: who doesn&#8217;t like it when a random bad bitch hits you up just to s&#8230;",1,eng,,davidson
@GovJayNixon U should just pull out &amp; let #Ferguson fend for themselves. It has been a week. Wasting manpower. Most r just attention hos,1,eng,,davidson
"RT @lovemydogduck: Falling in love is easy. 
Its falling out of love that's a bitch.",1,eng,,davidson
我知道他的名字，但不知道他长什么样。,0,cmn,0.0,
@MattHomeTeam - you know what you did you faggot. There are literally thousands of people that have you on their radar homo,1,eng,,davidson
"@bjohnson613 This is why I follow and love you, Bill. I may bitch at you, but I'll never quit you.",1,eng,,davidson
@ILIKECATS74 @yoPapi_chulo @sizzurp__ @brandonernandez @bootyacid you do realize ya pussy stank right?,1,eng,,davidson
मुझे उल्टी आ रही है।,0,hin,0.0,
RT @mrtruthandsoul: All I'm sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain &#8230;,1,eng,,davidson
"""You and yo boys some pussy cats.""",1,eng,,davidson
Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere,1,eng,,davidson
தயவுசெய்து உதவுங்கள்.,0,tam,0.0,
"RT @SimplyPerfectt_: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.",0,eng,,davidson
Tires fly when I mash the gas... My motor hot and these hoes fast,1,eng,,davidson
"RT @GOPBlackChick: The racists are @msnbc and its crew of anchors. Not ""right wing "" folks. @MHarrisPerry mocks mixed GOP kids.
http://t.co&#8230;",0,eng,,davidson
RT @LethalBizzle: Suck yo momma flappy bird!!!!!!,1,eng,,davidson
@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin,1,eng,,davidson
@arionnee smh iont understand it but fuck it more hoes for me &#128527;&#128514;,1,eng,,davidson
@FrancoisKilljoy Marshall Law! Whatever you coon,0,eng,,davidson
这个班的女生平均身高超过了155公分。,0,cmn,0.0,
@FabianMleal aoas you write back bitch lol,1,eng,,davidson
你知不知道他们是谁?,0,cmn,0.0,
I knw these bitch niggas frm way back... if u was ah pussy in 2000 u ah pussy now!!!,1,eng,,davidson
मैं उसे देखना चाहूँगा।,0,hin,0.0,
"RT @minhazmerchant: Sonia never criticises Kejriwal. Kejriwal, who trashes every other leader, never criticises Sonia. Touching.",0,eng,,davidson
@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.,0,eng,,davidson
¿Le gustaría venir a cenar a mi casa?,1,spa,0.5,
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | hairy pussy http://t.co/Ntg2b0qDmx",1,eng,,davidson
Give us our credit bitch.. We went out there &amp; took that W. http://t.co/m5V4XKG7BY,1,eng,,davidson
@Cee_Murda94 no it's yellow fin. It's in edgewater,0,eng,,davidson
CleanUp bitch i just got off the phone with em!,1,eng,,davidson
"RT @JanPham_3: &#8220;@16stanleys: Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!&#8221; &#128079;&#128079;&#128079;",1,eng,,davidson
उसे किसी से भी बात करने का मन नहीं था।,0,hin,0.0,
@LittlGfunk &#128575;pussy whipped,1,eng,,davidson
Eso lo dejé metido en el cajón.,0,spa,0.0,
&#8220;@souljaboy: K Michelle pussy smell like shit&#8221; &#128064;&#128514;&#128514;&#128514;,1,eng,,davidson
yal some faggots yup nigga you n you fuckin fruit cups.,1,eng,,davidson
खिड़की के पास खड़ा वह तुम्हारा प्रबंधक है क्या?,0,hin,0.0,
#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP,0,eng,,davidson
RT @Sulerte26: BREAKING: Yankees acquire Lebron James in a 3 team deal per sources http://t.co/rSMi4p7o6u,0,eng,,davidson
@tayjrobin @AlmondMlk follow the system and you'll practically be swimming in pussy,1,eng,,davidson
RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj,0,eng,,davidson
RT @theChefBoyRD: @victoriaaa_lee @anniespringer_ ew she's so ugly who is that hoe,1,eng,,davidson
He perdido mi monedero.,0,spa,0.0,
Shyt b pissing me off RT @Tristine214: @Thowd214 ugh I cannot stand bitches like that smh,1,eng,,davidson
Me sorprendí cuando dijeron que iban a casarse.,1,spa,0.5,
hahaha this dude on my timeline says bitch in EVERY tweet.hahaha I'm rollin at some of them lol,1,eng,,davidson
I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.,1,eng,,davidson
RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,1,eng,,davidson
"Quien busca, encuentra.",0,spa,0.0,
@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man,1,eng,,davidson
Goofy ass. lmfaoo make a niggah laugh,1,eng,,davidson
@iamadamg_ fuckin bitches talkin shit bout to get hit.,1,eng,,davidson
"It's not often you see the words ""disingenuous,"" ""egregious,"" and ""cunt filth"" all in one sentence and properly used. #points",1,eng,,davidson
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/sPVogfyXZT,0,eng,,davidson
RT @CantBeLocal: Bruh these hoes psychic now http://t.co/Y6pFS0kPVZ,1,eng,,davidson
RT @JoeBudden: If I got hoes then I sure can&#8217;t find where I put them.. Lol,1,eng,,davidson
RT @mikeimbriano: @briiixo Donnas taxes are gonna go up.#moulinyan#lol.,0,eng,,davidson
&#8220;@TwittahCween: Always tryna degrade girls&amp;shit &#128530; when really..pussy&amp;ass is almost all yall think about so shuuutt iittt .&#8221; Sometimes,1,eng,,davidson
@samzbikowski some negro amigo pulled a gun on Nate and I a few weeks ago. I was STOKED!&#128299;&#128299;&#128299;,1,eng,,davidson
"I'm about to spray perfume on your bitch because if I have to look at trash,it might as well smell decent &#9995;",1,eng,,davidson
I ont like no dramatic bitch so I just separate myself n shit,1,eng,,davidson
Amber wants a million... Wiz just like... Ok bitch I spend that on 2 cars..,1,eng,,davidson
This is really for @BrianStann RT @JimDaves: @WesDurham Exploding giant yellow ducks. You&#8217;ll appreciate this: http://t.co/SpOhTpl8uV,0,eng,,davidson
அல்ஜீரியாவோட இந்த பகுதியில் மக்களக்கு வெளியாட்கள பாத்து பழக்கம் இல்ல.,0,tam,0.0,
@Hi__________Bye omfg or the other pics of the tranny lmao,1,eng,,davidson
RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,1,eng,,davidson
I don't care if he's Black white green Or Purple.  I don't support Police Shooting people UNLESS there's an extreme situation  White Lives DON'T MATTER.,0,eng,0.0,
My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh&#128514;&#128514;&#128514;&#128514;,1,eng,,davidson
पर मुझे कबाब पकाना नहीं आता!,0,hin,0.0,
@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,1,eng,,davidson
RT @JayJroc: If you thought Mansion Elan was crazy with Migos wait til Boosie &amp; Yo Gotti shut that bitch down tonight http://t.co/1iC1H0Ib8U,1,eng,,davidson
@MahNameIsJared be my guest. I want to be a bird I think,0,eng,,davidson
क्या तुम्हें लगता है कि मछलियाँ सुन सकतीं हैं?,0,hin,0.0,
"RT @TacoRell Stressed backwards is ""Desserts"" that's why bitches eat junk food when depressed",1,eng,,davidson
Me has abierto los ojos a cómo es cuando todo está bien.,0,spa,0.0,
@marylene58 @sunflower1790 @shelliecorreia @Jan4USA no just a niggress that thinks she's human.,1,eng,,davidson
"RT @TheVibeKing: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass",1,eng,,davidson
I hate yellow jackets can't feel arms and back lol,0,eng,,davidson
"My brother thincc im playing he keep putting the AC on 60, fuccing wit me I'll break it &amp; we will ALL be in this bitch burning UUUUP &#128293;&#128293;",1,eng,,davidson
&#8220;@FunnyPicsDepot: how black bitches drive when they song come on https://t.co/u50OmK2JY6&#8221;@KellieNehls @smichellelo,1,eng,,davidson
"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope.",0,eng,,davidson
@ThatTallCashier lol youre retarded &#128514;,1,eng,,davidson
"""@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before"" I hate when bitches do that",1,eng,,davidson
The bitches behind me are so annoying,1,eng,,davidson
RT @IAmBobo_: What happened to the old wigga?? The gonorrhea one.,1,eng,,davidson
"kneel down, white boy. its the era of brown people now",0,eng,0.0,
நான் என் 家人வை காதலிக்கிறேன்,0,tam,,synthetic_neutral
¡¿Nunca tienes clases o qué?!,0,spa,0.0,
My asshole credentials? Even rednecks hate me.,1,eng,,davidson
RT @WeLoveKi: Hol on bitch &#128553;&#128514;&#128557; https://t.co/RYESvYaI2u,1,eng,,davidson
मैं मैनेजर से मिलना चाहता हूँ।,0,hin,0.0,
"RT @iDavey: Also. RT ""@ParadoxicalMike: I know one ho in particular who loves pointing out that everyone else is a ho. Lol""",1,eng,,davidson
""" her pussy lips like Heaven doors "" &#128524;",1,eng,,davidson
@TrillVanillaaa bitch,1,eng,,davidson
"Roses be red
Orchids be bigger 
Donts tell yo daddy
You fuckin a nigger 
#VDdie",1,eng,,davidson
"It's kind of funny when people tell me they haven't seen me in years, and where have I been. Like at home bitch",1,eng,,davidson
RT @SenorSteez: I cannot fuck with a broke bitch! &#128175;,1,eng,,davidson
Follow me back bitch.,1,eng,,davidson
RT @Derekisom: Making this first day my bitch,1,eng,,davidson
You little twats.,1,eng,,davidson
我喜欢learning,0,cmn,,synthetic_neutral
@illest_will @djdynamiq @edrobersonsf @sarahliz_sf TOP NOTCH bitches,1,eng,,davidson
waaaaay too many niggas comfortable wit dressing up like ugly bitches for IG likes an re-posts....,1,eng,,davidson
You say I'm a bitch? I say I'm a woman with a strong personality that doesn't play well with others!&#128074;,1,eng,,davidson
आप एक और कप चाय पीना चाहेंगे क्या?,0,hin,0.0,
