text,isHate,original_language,confidence,source,language,violence,directed_vs_generalized,gender,race,national_origin,disability,religion,sexual_orientation
移民是垃圾的败类,1,cmn,0.85,synthetic_hate,,,,,,,,,
我吃過晚飯後打開電視看了一會兒新聞。,1,cmn,0.55,tatoeba,,,,,,,,,
无耻 杀 锡克教,1,cmn,0.65,,cmn,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
父母要对他们子女的安全负责。,1,cmn,0.55,,,,,,,,,,
跨性别都是废物,1,cmn,0.75,synthetic_hate,,,,,,,,,
女人是可恨和无耻,1,cmn,0.75,synthetic_hate,,,,,,,,,
女人是讨厌和可恨,1,cmn,0.85,synthetic_hate,,,,,,,,,
從國際的觀點看，應該考慮推行人口政策來平衡兩方的利益。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他为他父亲的贫穷感到羞耻。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{target}是愚蠢和讨厌,1,cmn,0.55,synthetic_hate,,,,,,,,,
他们之间有着很强的感情联系。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carl 給我看了那金牌。,0,cmn,0.0,tatoeba,,,,,,,,,
我累得不能再累了。,0,cmn,0.0,tatoeba,,,,,,,,,
我們將食物和衣服贈與他們。,0,cmn,0.1,tatoeba,,,,,,,,,
残疾人是无用的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
残疾人应该待在家里,1,cmn,0.55,synthetic_hate,,,,,,,,,
所有同性恋都是废物的,1,cmn,0.75,synthetic_hate,,,,,,,,,
只有學習才能獲得知識。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她的道歉都是假的。,0,cmn,0.0,tatoeba,,,,,,,,,
我从小的梦想就是做一名糕点师。,0,cmn,0.0,tatoeba,,,,,,,,,
你能猜到我有什么吗？,0,cmn,0.0,,,,,,,,,,
我們已經準備好應付千年蟲。,0,cmn,0.1,tatoeba,,,,,,,,,
对了，你的地址是什么?,0,cmn,0.0,tatoeba,,,,,,,,,
移民不配活着,1,cmn,0.55,synthetic_hate,,,,,,,,,
你一看到他就要打电话给我！,1,cmn,0.55,,,,,,,,,,
跨性别是无用和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
你生日的时候，我送你一辆自行车。,0,cmn,0.0,,,,,,,,,,
听天气预报说今晚有雨。,0,cmn,0.1,tatoeba,,,,,,,,,
黑人是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
他考GRE、TOEFL，你到底知道吗？,0,cmn,0.0,tatoeba,,,,,,,,,
我们很快就可以安排您入座。,0,cmn,0.1,tatoeba,,,,,,,,,
把脏衣服拿去洗一洗！,0,cmn,0.0,tatoeba,,,,,,,,,
罗杰从早工作到晚。,0,cmn,0.1,tatoeba,,,,,,,,,
穆斯林没有价值,1,cmn,0.75,synthetic_hate,,,,,,,,,
我有一隻黑白斑點狗。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
把瓜切成六等分。,1,cmn,0.55,tatoeba,,,,,,,,,
我想要去伦敦。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
這是管弦樂團的第五場音樂會。,0,cmn,0.0,tatoeba,,,,,,,,,
我会不高兴，但我不会自杀。,1,cmn,0.65,,,,,,,,,,
所有女性都应该受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
大多數被香煙害死的人吸的煙都不多。,1,cmn,0.65,,,,,,,,,,
我們這樣待他，好像不是太好。,0,cmn,0.1,tatoeba,,,,,,,,,
“卖相”、“讲斤头”、“勿是生意经”、“耳朵打八折”等，都有浓厚的商业气息。,1,cmn,0.55,tatoeba,,,,,,,,,
我对工作感到excited,0,cmn,0.1,synthetic_neutral,,,,,,,,,
穆斯林是无用的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
你患了感冒的話，一定要好好休息。,0,cmn,0.1,tatoeba,,,,,,,,,
他游不了一英里。,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人都是垃圾,1,cmn,0.65,synthetic_hate,,,,,,,,,
书桌上的词典是我的。,0,cmn,0.0,tatoeba,,,,,,,,,
“美丽园”站到了没有？,0,cmn,0.1,tatoeba,,,,,,,,,
我忘了打電話給他。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
你想再来杯酒吗？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不要把你的東西四處亂放。,0,cmn,0.0,tatoeba,,,,,,,,,
打之前先说说。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
请再来一次。,0,cmn,0.0,tatoeba,,,,,,,,,
移民是人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
你的派对来了多少人？,0,cmn,0.0,tatoeba,,,,,,,,,
一艘船掉了头。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
实在闲得没事干。,0,cmn,0.0,tatoeba,,,,,,,,,
女性应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
你其實有沒有看過？,0,cmn,0.0,tatoeba,,,,,,,,,
早餐准备好了吗?,0,cmn,0.1,tatoeba,,,,,,,,,
這條圍巾摸起來又軟又滑。,0,cmn,0.0,tatoeba,,,,,,,,,
昨晚他希望他去了剧场。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我刚打开锅盖，一股恶臭就扑鼻而来。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他是日本最伟大的艺术家之一。,0,cmn,0.1,,,,,,,,,,
我昨天修了自行车。,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人是卑劣的人渣,1,cmn,0.65,synthetic_hate,,,,,,,,,
别吃得那么快，什么吃相！,0,cmn,0.0,tatoeba,,,,,,,,,
我能预定一下打高尔夫球吗？,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她远不是在我们公司最努力工作的那个。,0,cmn,0.1,tatoeba,,,,,,,,,
跨性别应该被消灭,1,cmn,0.75,synthetic_hate,,,,,,,,,
同性恋是人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
女人是人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
女王魔女死亡。,1,cmn,0.65,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她因患胃癌死亡。,1,cmn,0.65,tatoeba,,,,,,,,,
他戴上眼鏡開始閱讀。,0,cmn,0.0,tatoeba,,,,,,,,,
这个食物很优秀,0,cmn,0.9,synthetic_neutral,,,,,,,,,
犹太人是讨厌和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
我的一些同学真是菜鸟，他们一点都不懂计算机。,0,cmn,0.0,tatoeba,,,,,,,,,
你们一般几点下班？,0,cmn,0.0,tatoeba,,,,,,,,,
哎哟，撞到你了，对不起！,0,cmn,0.0,tatoeba,,,,,,,,,
犹太人是垃圾和可怕,1,cmn,0.65,synthetic_hate,,,,,,,,,
孩子是宝中之宝。,0,cmn,0.0,tatoeba,,,,,,,,,
我无言以对。,0,cmn,0.0,tatoeba,,,,,,,,,
这一阵我很忙！,0,cmn,0.0,tatoeba,,,,,,,,,
{target}是可恨和可恨,1,cmn,0.55,synthetic_hate,,,,,,,,,
我沒有錢買那本字典。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民应该待在垃圾堆,1,cmn,0.75,synthetic_hate,,,,,,,,,
我鄙视穆斯林,1,cmn,0.55,synthetic_hate,,,,,,,,,
一个孩子正在弹竖琴。,0,cmn,0.0,tatoeba,,,,,,,,,
聽說她結婚了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你喜欢日本菜吗？,0,cmn,0.1,tatoeba,,,,,,,,,
所有同性恋都应该死,1,cmn,0.85,synthetic_hate,,,,,,,,,
博物馆有几件有趣的展品。,0,cmn,0.0,tatoeba,,,,,,,,,
女性是讨厌的人渣,1,cmn,0.85,synthetic_hate,,,,,,,,,
愚蠢 死 基督教,1,cmn,0.75,,cmn,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
阿什兰也有水。,0,cmn,0.0,tatoeba,,,,,,,,,
我对life感到happy,0,cmn,0.0,synthetic_neutral,,,,,,,,,
男孩第一次骑了马。,0,cmn,0.0,tatoeba,,,,,,,,,
开口要有礼貌，不讲下流话。,0,cmn,0.0,tatoeba,,,,,,,,,
你凭什么叫我走？,0,cmn,0.0,tatoeba,,,,,,,,,
那一位是什么人？,0,cmn,0.0,tatoeba,,,,,,,,,
他的车刚被修好。,0,cmn,0.1,tatoeba,,,,,,,,,
跨性别是卑劣和讨厌,1,cmn,0.75,synthetic_hate,,,,,,,,,
打网球对健康很好。,1,cmn,0.55,tatoeba,,,,,,,,,
犹太人是人渣,1,cmn,0.65,synthetic_hate,,,,,,,,,
她花很多时间练钢琴。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我很开心能够听音乐,0,cmn,0.9,synthetic_neutral,,,,,,,,,
黑人都是低贱,1,cmn,0.55,synthetic_hate,,,,,,,,,
我爱我的朋友,0,cmn,0.1,synthetic_neutral,,,,,,,,,
我爱我的parents,0,cmn,0.1,synthetic_neutral,,,,,,,,,
過了三天我才知道原來她失蹤了。,0,cmn,0.0,tatoeba,,,,,,,,,
那家店賣筆記本嗎？,0,cmn,0.0,tatoeba,,,,,,,,,
他们上午来坐了一下，说下午就要离开上海。,0,cmn,0.0,tatoeba,,,,,,,,,
我们的花园长满了杂草.,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我认识那个坐得最靠近门的男孩。,0,cmn,0.0,,,,,,,,,,
他们的婚礼将在明天举行。,0,cmn,0.0,tatoeba,,,,,,,,,
能夠的時候就好好享受人生吧。,0,cmn,0.1,tatoeba,,,,,,,,,
Jane不会再来看我了。,0,cmn,0.0,tatoeba,,,,,,,,,
男人 坏 穆斯林,1,cmn,0.55,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
听到这个悲伤的消息，她泣不成声。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
女人应该待在家里,1,cmn,0.55,synthetic_hate,,,,,,,,,
我昨天买了一支像你那样的笔。,0,cmn,0.0,tatoeba,,,,,,,,,
女性都是愚蠢,1,cmn,0.55,synthetic_hate,,,,,,,,,
他们一直爬到悬崖顶上。,0,cmn,0.0,,,,,,,,,,
这个少年很聪明。,0,cmn,0.0,tatoeba,,,,,,,,,
我们今晚出去吃怎么样？,0,cmn,0.0,tatoeba,,,,,,,,,
他网球打得很烂。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我表妹半年前生小孩生了个大胖儿子。,0,cmn,0.0,tatoeba,,,,,,,,,
看看我的答案是不是對的。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他的一切都好。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
无耻 打 穆斯林,1,cmn,0.75,,cmn,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
我快要搬家了。,0,cmn,0.0,tatoeba,,,,,,,,,
晚安，祝你好梦。,0,cmn,0.1,tatoeba,,,,,,,,,
不要往我房间里看。,0,cmn,0.0,tatoeba,,,,,,,,,
所有犹太人都是垃圾的,1,cmn,0.65,synthetic_hate,,,,,,,,,
移民是杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
我们采取了强有力的预防措施。,0,cmn,0.0,,,,,,,,,,
你该戒烟戒酒了。,0,cmn,0.0,tatoeba,,,,,,,,,
学游泳非常简单。,0,cmn,0.0,tatoeba,,,,,,,,,
我咳嗽，还有点发烧。,1,cmn,0.55,tatoeba,,,,,,,,,
他終於醒覺到自己做錯了。,0,cmn,0.0,tatoeba,,,,,,,,,
他们午饭吃了三明治。,0,cmn,0.0,,,,,,,,,,
在我看来很有意思！,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
去年下了很多雪。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他认识很多人。,0,cmn,0.0,tatoeba,,,,,,,,,
John打碎了窗户。,1,cmn,0.55,tatoeba,,,,,,,,,
她不關心別人；也就是說，她很自私。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她用图来表达她的想法。,0,cmn,0.0,tatoeba,,,,,,,,,
我想换点钱。,0,cmn,0.0,tatoeba,,,,,,,,,
黑人是卑劣的人渣,1,cmn,0.75,synthetic_hate,,,,,,,,,
如果你需要雨伞的话，我借你一把。,0,cmn,0.0,tatoeba,,,,,,,,,
移民应该滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
這裏游泳很危險的。,0,cmn,0.0,tatoeba,,,,,,,,,
有些人喜欢运动，有些人不喜欢。,0,cmn,0.1,,,,,,,,,,
该怎么办呢？,0,cmn,0.0,tatoeba,,,,,,,,,
去年夏天，我在农场打半工。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他各科全优。,0,cmn,0.0,tatoeba,,,,,,,,,
把门锁上。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
都市文化海纳百川，建筑、出版、娱乐、弄堂生活都有上海自己特色。,0,cmn,0.1,tatoeba,,,,,,,,,
我覺得看電視很浪費時間。,0,cmn,0.0,tatoeba,,,,,,,,,
他跟我借一百块。,0,cmn,0.0,tatoeba,,,,,,,,,
趁热喝你的汤。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
移民应该消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
这些机器目前不运转。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我听到这个消息很惊讶。,0,cmn,0.0,,,,,,,,,,
這樣的話我們會浪費很多時間。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
狮子为了得到食物相互争斗。,0,cmn,0.1,tatoeba,,,,,,,,,
搞条活杀大黄蛇吃好吗？,1,cmn,0.65,tatoeba,,,,,,,,,
最近汽车的数量明显上升。,0,cmn,0.0,tatoeba,,,,,,,,,
你知道音乐家什么时候来这儿吗？,0,cmn,0.1,,,,,,,,,,
他打网球打得很好。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她一開始說話，就沒有人能夠阻止她了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
他对他女儿发火了。,0,cmn,0.0,tatoeba,,,,,,,,,
你可以买你喜欢的那个，而不是两个都买。,0,cmn,0.1,,,,,,,,,,
如果我忘記了請提醒我。,0,cmn,0.0,tatoeba,,,,,,,,,
看，足球踢得正紧张呢。,0,cmn,0.0,tatoeba,,,,,,,,,
我爸去美国了。,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是可恨的杂种,1,cmn,0.85,synthetic_hate,,,,,,,,,
这是最后一次。,0,cmn,0.0,tatoeba,,,,,,,,,
当她问他是不是累了的时候，他回答是。,0,cmn,0.0,tatoeba,,,,,,,,,
不要忘了给我打电话。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你有事想对我说吗?,0,cmn,0.0,tatoeba,,,,,,,,,
黑人应该被消失,1,cmn,0.55,synthetic_hate,,,,,,,,,
请你给我指点一下。,0,cmn,0.0,tatoeba,,,,,,,,,
风刮得太猛，他们没法在公园里玩了。,0,cmn,0.0,,,,,,,,,,
你们怎么读这个词？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
七点钟我打电话给你.,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
菜碗放得满桌都是，连吃剩下来的肉汤也没收拾好。,0,cmn,0.1,tatoeba,,,,,,,,,
这是个很难解决的问题。,1,cmn,0.55,tatoeba,,,,,,,,,
女人是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
湯姆一打開電視，保險絲就燒了。,1,cmn,0.55,tatoeba,,,,,,,,,
大炸彈從天而降，奪走了許多人的生命。,1,cmn,0.55,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
婊子 无耻 穆斯林,1,cmn,0.75,,cmn,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
女性是卑劣的杂种,1,cmn,0.75,synthetic_hate,,,,,,,,,
你不关心，所以不知道。,0,cmn,0.0,tatoeba,,,,,,,,,
乘公交车费时。,0,cmn,0.0,tatoeba,,,,,,,,,
他承诺给这个地区带来新的工业，但是政治家很少完成他们的承诺。,0,cmn,0.0,tatoeba,,,,,,,,,
豐田公司宣佈將會在今年裁員一千人。,0,cmn,0.0,tatoeba,,,,,,,,,
在小学的时候，她常常被老师骂。,0,cmn,0.0,tatoeba,,,,,,,,,
他的梦想最终实现了。,0,cmn,0.0,tatoeba,,,,,,,,,
这个书很可以,0,cmn,0.9,synthetic_neutral,,,,,,,,,
他的曲和詞都很受年輕人歡迎。,0,cmn,0.0,tatoeba,,,,,,,,,
现在日元和人民币的兑换率是多少？,0,cmn,0.0,tatoeba,,,,,,,,,
你知道从火车站到市政府有多远？,0,cmn,0.0,,,,,,,,,,
我不想有任何误会。,0,cmn,0.0,tatoeba,,,,,,,,,
黑人是垃圾,1,cmn,0.75,synthetic_hate,,,,,,,,,
你累了，不是吗？,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
那个城堡很漂亮。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
同性恋不应该存在,1,cmn,0.75,synthetic_hate,,,,,,,,,
住玻璃房子的人不该丢石头。,1,cmn,0.55,,,,,,,,,,
{target}应该待在{place},0,cmn,0.0,synthetic_hate,,,,,,,,,
黑人都是垃圾,1,cmn,0.75,synthetic_hate,,,,,,,,,
生活很困难，但我更坚强。,0,cmn,0.0,,,,,,,,,,
他們作夢也想不到會輸掉這場比賽。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
屋子的采光条件要好一点，不要在墙角上的房子。,0,cmn,0.1,tatoeba,,,,,,,,,
你的眼睛为什么那么大？,0,cmn,0.0,tatoeba,,,,,,,,,
我期望能在圣诞节见到你。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不要忘记上学路上把这封信寄了。,0,cmn,0.0,tatoeba,,,,,,,,,
我儿子现在和我一样高了。,0,cmn,0.0,tatoeba,,,,,,,,,
你明早7点来接我吗？,0,cmn,0.0,,,,,,,,,,
我没有一个同学住在这儿附近。,0,cmn,0.0,,,,,,,,,,
然而，相反的理论往往也是真的。,0,cmn,0.0,,,,,,,,,,
女人是愚蠢和卑劣,1,cmn,0.55,synthetic_hate,,,,,,,,,
黑人是低贱和可怕,1,cmn,0.55,synthetic_hate,,,,,,,,,
我能不能看一下你的报纸？,0,cmn,0.0,tatoeba,,,,,,,,,
我每分鐘能打五十個英文字。,1,cmn,0.55,tatoeba,,,,,,,,,
所有犹太人都应该被清除,1,cmn,0.55,synthetic_hate,,,,,,,,,
他太太来自于加利福尼亚州。,0,cmn,0.0,tatoeba,,,,,,,,,
那不是老虎。,0,cmn,0.0,tatoeba,,,,,,,,,
穆斯林都是低贱,1,cmn,0.55,synthetic_hate,,,,,,,,,
一些孩子在河里游泳。,0,cmn,0.0,tatoeba,,,,,,,,,
健康胜于财富。,0,cmn,0.1,tatoeba,,,,,,,,,
女性都是讨厌,1,cmn,0.75,synthetic_hate,,,,,,,,,
未来是属于早起的人的。,0,cmn,0.0,tatoeba,,,,,,,,,
我想吃法国菜。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我每天工作不同时段。,0,cmn,0.1,,,,,,,,,,
我可以免费获取一份注册表格。,0,cmn,0.1,tatoeba,,,,,,,,,
我正在去第四医院的路上。,0,cmn,0.0,tatoeba,,,,,,,,,
我对童年的记忆越来越模糊了.,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
这是一个好的中午,0,cmn,0.9,synthetic_neutral,,,,,,,,,
他的埋怨沒有盡頭。,0,cmn,0.0,tatoeba,,,,,,,,,
明天這個時候我應該在應試吧。,0,cmn,0.0,tatoeba,,,,,,,,,
她所说的话是不真实的。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我碰巧在公交车站遇到了她。,0,cmn,0.0,tatoeba,,,,,,,,,
晶體管的發明標誌著一個新時代的開始。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我们认为这份报告是假的。,0,cmn,0.0,,,,,,,,,,
没有爱情的生活毫无意义。,0,cmn,0.1,,,,,,,,,,
残疾人是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
所有移民都应该滚开,1,cmn,0.85,synthetic_hate,,,,,,,,,
我不认为John适合这份工作。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
与其说她是我的朋友，不如说她只是一个我认识的人。,0,cmn,0.1,tatoeba,,,,,,,,,
手髒的時候千萬不要揉眼睛。,0,cmn,0.0,tatoeba,,,,,,,,,
学英语需要耐心。,0,cmn,0.0,tatoeba,,,,,,,,,
這是我見過最美麗的景色。,0,cmn,0.0,tatoeba,,,,,,,,,
他的新書獲得好評。,0,cmn,0.1,tatoeba,,,,,,,,,
他开始了新的生意。,0,cmn,0.0,tatoeba,,,,,,,,,
他法语一句都不会说，但是英语却能说得和自己的母语一样。,0,cmn,0.0,tatoeba,,,,,,,,,
日本人放弃了战争。,0,cmn,0.0,tatoeba,,,,,,,,,
移民是低贱和无耻,1,cmn,0.55,synthetic_hate,,,,,,,,,
跨性别是败类,1,cmn,0.75,synthetic_hate,,,,,,,,,
中小企业要勒紧裤带才能存活。,0,cmn,0.0,tatoeba,,,,,,,,,
我对生活感到兴奋,0,cmn,0.0,synthetic_neutral,,,,,,,,,
等到警察來的時候，天大概也黑了吧。,0,cmn,0.0,tatoeba,,,,,,,,,
可以幫忙關上窗子嗎？,0,cmn,0.1,tatoeba,,,,,,,,,
单间还是双人间？,0,cmn,0.0,tatoeba,,,,,,,,,
选择什么是“对”或“错”是一项艰难的任务，我们却必须要完成它。,0,cmn,0.0,,,,,,,,,,
视线停留在她的打字机上，她说道，“这噪音让我无法思考”。,1,cmn,0.55,,,,,,,,,,
穆斯林是恶心和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
移民都是讨厌,1,cmn,0.75,synthetic_hate,,,,,,,,,
她终于睡着了。,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是垃圾,1,cmn,0.75,synthetic_hate,,,,,,,,,
健康比财富重要。,0,cmn,0.1,tatoeba,,,,,,,,,
不收小費。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"他用尽了全力, 还是没有成功.",0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
残疾人是无用和恶心,1,cmn,0.75,synthetic_hate,,,,,,,,,
經理命令要把所有房間儘快打掃乾淨。,1,cmn,0.55,,cmn,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
保羅剛打了電話給我。,1,cmn,0.55,tatoeba,,,,,,,,,
我乘车去学校。,0,cmn,0.0,tatoeba,,,,,,,,,
女人应该待在垃圾堆,1,cmn,0.75,synthetic_hate,,,,,,,,,
我觉得大多数年轻人都喜欢摇滚乐。,1,cmn,0.65,tatoeba,,,,,,,,,
好吧，拿去吧。,0,cmn,0.1,tatoeba,,,,,,,,,
祝你morninggreat,0,cmn,0.0,synthetic_neutral,,,,,,,,,
残疾人都是卑劣,1,cmn,0.55,synthetic_hate,,,,,,,,,
下个礼拜除了星期一星期三有事，我其他日子都有空在那儿。,0,cmn,0.0,tatoeba,,,,,,,,,
假如你新房子已经装修好，我就来帮你搬家。,0,cmn,0.1,tatoeba,,,,,,,,,
我们的时代是机器的时代。,0,cmn,0.0,tatoeba,,,,,,,,,
黑人是废物的蠢货,1,cmn,0.85,synthetic_hate,,,,,,,,,
他开始找工作了。,0,cmn,0.1,tatoeba,,,,,,,,,
她不但漂亮，而且聪明。,0,cmn,0.1,,,,,,,,,,
我喜欢西瓜的味道。,0,cmn,0.1,tatoeba,,,,,,,,,
银行对风险客户收取较高的贷款利息。,0,cmn,0.0,,,,,,,,,,
我和她成了熟人。,0,cmn,0.0,tatoeba,,,,,,,,,
跨性别是恶心和可怕,1,cmn,0.75,synthetic_hate,,,,,,,,,
这位女士是不是推销员？,0,cmn,0.0,tatoeba,,,,,,,,,
我很兴奋能够工作,0,cmn,0.9,synthetic_neutral,,,,,,,,,
最有名的是在太平桥绿地中打造了一个“新天地”。,1,cmn,0.55,tatoeba,,,,,,,,,
我爸爸已经去过希腊了。,0,cmn,0.0,tatoeba,,,,,,,,,
我希望残疾人受苦,1,cmn,0.55,synthetic_hate,,,,,,,,,
那个害羞的男孩轻声地说出自己的名字。,0,cmn,0.0,tatoeba,,,,,,,,,
愚蠢 杀 锡克教,1,cmn,0.65,,cmn,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
遵守诺言对他来说不容易。,0,cmn,0.0,tatoeba,,,,,,,,,
这个科幻故事似乎很有趣。你看完的时候能不能借给我？,0,cmn,0.0,,,,,,,,,,
这是一个优秀的早上,0,cmn,0.9,synthetic_neutral,,,,,,,,,
妻子因癌症过世。,0,cmn,0.0,tatoeba,,,,,,,,,
他被那个女人吸引住了。,1,cmn,0.55,tatoeba,,,,,,,,,
今晚我将在朋友家过夜。,0,cmn,0.1,,,,,,,,,,
把肉切成薄片。,1,cmn,0.55,tatoeba,,,,,,,,,
一到春天，上海人都想走出去散散步，散散心。,0,cmn,0.0,tatoeba,,,,,,,,,
我把你的煙灰缸打破了。,1,cmn,0.55,tatoeba,,,,,,,,,
根据你所说的话，我认为我们应该重新审视我们的计划。,0,cmn,0.0,,,,,,,,,,
我当时是高中生。,0,cmn,0.0,tatoeba,,,,,,,,,
祝你早上优秀,0,cmn,0.9,synthetic_neutral,,,,,,,,,
她心中充滿了成為女演員的夢想。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
天看起来要下雨了。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她下午或晚上弹钢琴。,0,cmn,0.0,tatoeba,,,,,,,,,
根据圣经记载，上帝用6天创造了世界。,0,cmn,0.0,tatoeba,,,,,,,,,
没有你的帮助，我可能已经失败了。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
你應該好好利用這個機會。,0,cmn,0.1,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我看见那儿有个奇怪的女人。,1,cmn,0.55,,,,,,,,,,
她很害怕做演讲。,0,cmn,0.0,,cmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
她给客人看了她的宝宝。,0,cmn,0.0,,,,,,,,,,
